Model,NSM,"CV1,1,AUROC","CV1,1,AUPR","CV1,1,F1","CV1,1,N10","CV1,1,N20","CV1,1,N50","CV1,1,R10","CV1,1,R20","CV1,1,R50","CV1,1,P10","CV1,1,P20","CV1,1,P50","CV1,1,M10","CV1,1,M20","CV1,1,M50","CV2,1,AUROC","CV2,1,AUPR","CV2,1,F1","CV2,1,N10","CV2,1,N20","CV2,1,N50","CV2,1,R10","CV2,1,R20","CV2,1,R50","CV2,1,P10","CV2,1,P20","CV2,1,P50","CV2,1,M10","CV2,1,M20","CV2,1,M50","CV3,1,AUROC","CV3,1,AUPR","CV3,1,F1","CV3,1,N10","CV3,1,N20","CV3,1,N50","CV3,1,R10","CV3,1,R20","CV3,1,R50","CV3,1,P10","CV3,1,P20","CV3,1,P50","CV3,1,M10","CV3,1,M20","CV3,1,M50","CV1,5,AUROC","CV1,5,AUPR","CV1,5,F1","CV1,5,N10","CV1,5,N20","CV1,5,N50","CV1,5,R10","CV1,5,R20","CV1,5,R50","CV1,5,P10","CV1,5,P20","CV1,5,P50","CV1,5,M10","CV1,5,M20","CV1,5,M50","CV2,5,AUROC","CV2,5,AUPR","CV2,5,F1","CV2,5,N10","CV2,5,N20","CV2,5,N50","CV2,5,R10","CV2,5,R20","CV2,5,R50","CV2,5,P10","CV2,5,P20","CV2,5,P50","CV2,5,M10","CV2,5,M20","CV2,5,M50","CV3,5,AUROC","CV3,5,AUPR","CV3,5,F1","CV3,5,N10","CV3,5,N20","CV3,5,N50","CV3,5,R10","CV3,5,R20","CV3,5,R50","CV3,5,P10","CV3,5,P20","CV3,5,P50","CV3,5,M10","CV3,5,M20","CV3,5,M50","CV1,20,AUROC","CV1,20,AUPR","CV1,20,F1","CV1,20,N10","CV1,20,N20","CV1,20,N50","CV1,20,R10","CV1,20,R20","CV1,20,R50","CV1,20,P10","CV1,20,P20","CV1,20,P50","CV1,20,M10","CV1,20,M20","CV1,20,M50","CV2,20,AUROC","CV2,20,AUPR","CV2,20,F1","CV2,20,N10","CV2,20,N20","CV2,20,N50","CV2,20,R10","CV2,20,R20","CV2,20,R50","CV2,20,P10","CV2,20,P20","CV2,20,P50","CV2,20,M10","CV2,20,M20","CV2,20,M50","CV3,20,AUROC","CV3,20,AUPR","CV3,20,F1","CV3,20,N10","CV3,20,N20","CV3,20,N50","CV3,20,R10","CV3,20,R20","CV3,20,R50","CV3,20,P10","CV3,20,P20","CV3,20,P50","CV3,20,M10","CV3,20,M20","CV3,20,M50","CV1,50,AUROC","CV1,50,AUPR","CV1,50,F1","CV1,50,N10","CV1,50,N20","CV1,50,N50","CV1,50,R10","CV1,50,R20","CV1,50,R50","CV1,50,P10","CV1,50,P20","CV1,50,P50","CV1,50,M10","CV1,50,M20","CV1,50,M50","CV2,50,AUROC","CV2,50,AUPR","CV2,50,F1","CV2,50,N10","CV2,50,N20","CV2,50,N50","CV2,50,R10","CV2,50,R20","CV2,50,R50","CV2,50,P10","CV2,50,P20","CV2,50,P50","CV2,50,M10","CV2,50,M20","CV2,50,M50","CV3,50,AUROC","CV3,50,AUPR","CV3,50,F1","CV3,50,N10","CV3,50,N20","CV3,50,N50","CV3,50,R10","CV3,50,R20","CV3,50,R50","CV3,50,P10","CV3,50,P20","CV3,50,P50","CV3,50,M10","CV3,50,M20","CV3,50,M50",time_cv1_1,timestr_cv1_1,time_cv1_5,timestr_cv1_5,time_cv1_20,timestr_cv1_20,time_cv2_1,timestr_cv2_1,time_cv2_5,timestr_cv2_5,time_cv2_20,timestr_cv2_20,class_overall,ranking_overall,overall
sl2mf,random,0.7811506847811650,0.8633278421214380,0.7661948526955630,0.2807184842039740,0.2917259535655230,0.3109692350591720,0.2641694518073940,0.2910279465482530,0.3401067544211890,0.269419800111114,0.2924152992886510,0.3406737424587790,0.2861096858976470,0.2820746388740980,0.2768839419700190,0.3027104188066800,0.4341641138439100,0.6666666666666670,0.0052348940526561,0.0061949633622871,0.007830571778888,0.0041321247015609,0.0058034655848943,0.0089218517026359,0.0046422716730514,0.0060447424125845,0.0090688183550912,0.0048821606668958,0.0049808875670494,0.0050204616970023,0.3764052336558720,0.4118528271084530,0.6672305465893320,9.77900404714906E-05,0.0001440656831034,0.0002360375346925,0.000200390625,0.000300390625,0.0005174479166666,0.00022,0.00031,0.0005246666666666,6.22222222222222E-05,7.27485380116959E-05,7.92077833733803E-05,0.7814438423798330,0.7372502541706110,0.7377312958292740,0.2807184842039740,0.2917259535655230,0.3109692350591720,0.2641694518073940,0.2910279465482530,0.3401067544211890,0.269419800111114,0.2924152992886510,0.3406737424587790,0.2861096858976470,0.2820746388740980,0.2768839419700190,0.3029248726710720,0.1509535555948960,0.2857142857142860,0.0052348940526561,0.0061949633622871,0.007830571778888,0.0041321247015609,0.0058034655848943,0.0089218517026359,0.0046422716730514,0.0060447424125845,0.0090688183550912,0.0048821606668958,0.0049808875670494,0.0050204616970023,0.377595930230821,0.1256297050847950,0.2862661745986200,9.77900404714906E-05,0.0001440656831034,0.0002360375346925,0.000200390625,0.000300390625,0.0005174479166666,0.00022,0.00031,0.0005246666666666,6.22222222222222E-05,7.27485380116959E-05,7.92077833733803E-05,0.781224780860697,0.650761136954827,0.7031181512373650,0.2807184842039740,0.2917259535655230,0.3109692350591720,0.2641694518073940,0.2910279465482530,0.3401067544211890,0.269419800111114,0.2924152992886510,0.3406737424587790,0.2861096858976470,0.2820746388740980,0.2768839419700190,0.3030487971219040,0.052258949122849,0.0909090909090909,0.0052348940526561,0.0061949633622871,0.007830571778888,0.0041321247015609,0.0058034655848943,0.0089218517026359,0.0046422716730514,0.0060447424125845,0.0090688183550912,0.0048821606668958,0.0049808875670494,0.0050204616970023,0.3756895821539210,0.0347635227749167,0.0911836232202919,9.77900404714906E-05,0.0001440656831034,0.0002360375346925,0.000200390625,0.000300390625,0.0005174479166666,0.00022,0.00031,0.0005246666666666,6.22222222222222E-05,7.27485380116959E-05,7.92077833733803E-05,0.7812260273640790,0.6003275892471130,0.6635938267637490,0.2807184842039740,0.2917259535655230,0.3109692350591720,0.2641694518073940,0.2910279465482530,0.3401067544211890,0.269419800111114,0.2924152992886510,0.3406737424587790,0.2861096858976470,0.2820746388740980,0.2768839419700190,0.303040908694626,0.0249410630263738,0.0527013972352659,0.0052348940526561,0.0061949633622871,0.007830571778888,0.0041321247015609,0.0058034655848943,0.0089218517026359,0.0046422716730514,0.0060447424125845,0.0090688183550912,0.0048821606668958,0.0049808875670494,0.0050204616970023,0.3749823335957030,0.0142061820533434,0.0385697931296925,9.77900404714906E-05,0.0001440656831034,0.0002360375346925,0.000200390625,0.000300390625,0.0005174479166666,0.00022,0.00031,0.0005246666666666,6.22222222222222E-05,7.27485380116959E-05,7.92077833733803E-05,0.955427,11m,0.952925,11m,0.961933,10m,0.947835,12m,0.941459,13m,0.931036,14m,0.476691,0.110927,0.293809
slmgae,random,0.9343848465829140,0.9503752499185690,0.8832084239135400,0.2698560561913870,0.2926664886513160,0.3159546226083420,0.3197770804721340,0.3777861619075830,0.4421123317966480,0.3222450714252380,0.3785289761161610,0.4422152599447150,0.2513873088629630,0.2504430201007110,0.2469013515010870,0.8534881608324650,0.8729788127647500,0.7789703069245960,0.1005725267828240,0.1151687336062410,0.1326405501004390,0.1244296630247350,0.1606428204745770,0.2074687464984540,0.1270338835080980,0.1617424188440260,0.2077405970292200,0.0854967056765845,0.0877064584344552,0.0873255703544729,0.7901366112353550,0.7964394134569460,0.7378197229595100,0.0392283888547933,0.0546982148905657,0.0658272375362027,0.0834690587070924,0.131068227005994,0.1700532361290490,0.0838826457802753,0.1311948408898590,0.1700950889257360,0.0187975777151337,0.0230457434163377,0.0248136859319459,0.9398980520074280,0.891263489725859,0.8546122127402720,0.3088193416809920,0.3305786917874420,0.3512768950201730,0.3661449557105960,0.42405670560308,0.4826060399867820,0.3708108424291220,0.425707702889038,0.4827238747327490,0.2886249333171580,0.2879160263652180,0.2828352322112010,0.8650795401450670,0.709179876383722,0.6543599313365600,0.1182293531995070,0.1407813289265620,0.1580210568912320,0.142658187136773,0.2056867209547900,0.2566393486653400,0.1458307584677230,0.207051578628873,0.2569461753375160,0.1023610718032810,0.1062447285116970,0.1060623239413680,0.8104692263161950,0.5476233627340150,0.5490218634899000,0.0342982352116943,0.0509064318944304,0.0701970202308719,0.0722771413342013,0.1200037260509250,0.1862378938027010,0.072577277233599,0.1201060653609460,0.1862939859657140,0.0167587039781133,0.02145006917301,0.024582450940703,0.9333659593451510,0.8200768319785330,0.8086119167597070,0.3362935788457990,0.3580125192220040,0.3794736999289570,0.4039025783571600,0.4634199125233400,0.5276640377333470,0.4113465010664320,0.4660946060404960,0.5278032716532850,0.3142790933435780,0.3127275042485640,0.3067514148884930,0.867747760668399,0.5330431900201300,0.5471898658225110,0.1346008587374540,0.1512596058359220,0.164296291797418,0.1790788428427580,0.223862224497723,0.2580367930376990,0.1820394502410980,0.2252664667347050,0.2583905166744590,0.1121637501129420,0.1147594475903680,0.1138869569397730,0.8023076006281490,0.3157689731402310,0.3743701082980960,0.0726389339667267,0.0821738691979024,0.0910975539952383,0.1447843898009230,0.1686837494464870,0.1959495679206350,0.1451364661761760,0.1687971687007540,0.195993145076018,0.0392699893636155,0.0418980388178385,0.043236904392704,0.93303908607106,0.7615044952123610,0.7571355835730160,0.3509656452512170,0.3700935128749590,0.3889170353928840,0.4104926773184930,0.4640301722157820,0.5192543219936110,0.4187282762082990,0.4670919707077170,0.519499025449672,0.3306723953788770,0.3288506318113660,0.3223130901469990,0.8649833818037880,0.3992290283959390,0.4532425388589550,0.1445147768084490,0.1577309820934300,0.1681728237501280,0.1977644831558570,0.2287947263791460,0.2556906455359680,0.2002506638708430,0.2299960648121830,0.2559949409410780,0.118735487396564,0.1200250058527300,0.1186688207483720,0.8055534726651360,0.202729726346882,0.2792503883584260,0.0785816537288058,0.0861343764370695,0.0928633670644916,0.1600394599744040,0.1793056182254170,0.1984374320008550,0.1604076123963470,0.1794334992515390,0.1984803029512810,0.0418015745833146,0.0437533633186515,0.0447921790916669,0.414435,1.7h,0.297928,2h,0.273171,2.1h,0.381616,1.7h,0.249709,2.1h,0.306143,1.9h,0.791081,0.216194,0.503638
cmfw,random,0.7817008346312720,0.8300314092988970,0.7166391964593330,0.2390135185145200,0.2572504950927590,0.274360281374508,0.3257411798430570,0.3676750534727230,0.4097387286871780,0.3267000856030890,0.3680233233740040,0.4098325884641520,0.2043130614234910,0.2080884393734410,0.2069191573039750,0.5929868625672350,0.6737567339828970,0.6677525929388280,0.1160803250321910,0.1207339758491070,0.1272088361203620,0.1345586584425870,0.1430411028863160,0.1540178333402500,0.1373764223137270,0.1444017719168170,0.1543167693901280,0.1029051212693270,0.1021745871466430,0.1003183164479810,0.4913102404722750,0.5031481472741280,0.6674069559159070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761912965245992,0.5836944523322670,0.5309486722471560,0.2390104829145350,0.2568507202209070,0.2744356209734530,0.3251367848165160,0.3660298016616770,0.4078945844951250,0.3260800670833270,0.3663648110968260,0.4079881813486890,0.2041453894521640,0.2078120892268990,0.2065366718679260,0.5753691877749490,0.3771889454721560,0.3486397950332570,0.1160336390526500,0.12069044456099,0.1272563337800490,0.1343858443189070,0.1429263971031090,0.1538245243950780,0.1371963322876320,0.1442505091954990,0.1541254355567280,0.1028404614016270,0.1020532022341600,0.1002016471336840,0.4962692622647900,0.1748410554444690,0.2892403368252190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419699293231510,0.3541537581365160,0.3786530322149750,0.2404422021010090,0.2581789929609520,0.27517914385456,0.3243607372088710,0.3628992891281990,0.4017730382680950,0.32530044451253,0.3632310605713320,0.4018557206854890,0.2038427965818360,0.2070869941129850,0.206069656331521,0.5659198922459140,0.2005549416686520,0.2348285881756740,0.1167650367019810,0.1218766495368900,0.1279259781813830,0.1338289294742790,0.1423868230816150,0.1512386378957670,0.1366113322539560,0.1436486684419890,0.1515082380456660,0.102529409941034,0.1017934945451850,0.0998914981649261,0.486570962407992,0.047932384216155,0.0978466307801874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749071469479879,0.2514001079613890,0.315572809281151,0.2406843139304670,0.258280381717125,0.2759951243573980,0.3245983844544030,0.3627221931870060,0.40342239942643,0.3255152362604460,0.3630289517624750,0.4035111083820950,0.2037785315499940,0.2073414280617010,0.2060030638753760,0.5695855014953980,0.1349452132414350,0.1894257576543730,0.116813199093362,0.1219979411743840,0.1280093987986080,0.1340346389579420,0.1426754280027890,0.1510838375640740,0.1368353434785220,0.1439471743561080,0.1513538125101000,0.1027103939781050,0.1019943471690570,0.1001184863644400,0.5103648016101160,0.0254147639981029,0.057266279941433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795313,38m,0.824547,33m,0.830567,32m,0.799194,36m,0.814802,33m,0.828118,31m,0.523982,0.183348,0.353665
ddgcn,random,0.8527803233652030,0.9046260172810330,0.83889175119363,0.1567988494415860,0.1750340151044690,0.1995788995179290,0.2379696696785560,0.2817203954927990,0.3446756158011490,0.2385435986471800,0.2818790888359340,0.3447144567029420,0.1279713770187460,0.1316220326273070,0.1320829119425670,0.7830019991121160,0.8152268022310150,0.7427842896149230,0.0075081612333153,0.0116104213226608,0.0212176420793287,0.0083102907164269,0.0168795621291876,0.0424076260300632,0.0087383982378298,0.017141292870318,0.0425173075639378,0.0064715255682278,0.0075688822554939,0.0084350297793977,0.4851667683495730,0.5455094049917940,0.6674609004313060,0.0046472807739349,0.0071627629930114,0.0130966908692345,0.0034640070425147,0.008110825402261,0.0192986088509702,0.0037308543778066,0.0082751050683616,0.0194131405673941,0.0036394296370712,0.0042250721516656,0.0049964553282698,0.857304629667393,0.8086459176522720,0.7921131252763370,0.2322768264828720,0.2524528824493250,0.2727956380934570,0.2714149293156460,0.3180023081752410,0.3709612588314830,0.2731339500830390,0.3184466030384660,0.3710522993822840,0.2201438847858290,0.2204325974724960,0.2156844137441940,0.8005261791441750,0.6137136161313340,0.5865137313459190,0.0829049779448812,0.0944588856629369,0.1017987234719820,0.1186031776594330,0.1456430715606540,0.1566130827765740,0.1209105124684600,0.1466372393294180,0.1568903654475210,0.0652876644082315,0.0657666597892099,0.0647695528677069,0.4921564508813990,0.1714758389625810,0.2879222346675100,0.0002809866656442,0.0004353902724003,0.0007976325687855,0.0009118541033434,0.0012339903560471,0.0023258647228151,0.0009118541033434,0.0012579184424469,0.002331555727148,0.0003681188787571,0.0004277063604179,0.0004834374811507,0.8571931486955120,0.7170801437416310,0.735497748264238,0.2608118653486720,0.2757294966678090,0.2980815624126090,0.285042020484321,0.3202124704077640,0.3795493627916090,0.2878567564283430,0.320958123530963,0.3796974498390920,0.2557753990746810,0.2529987015926130,0.2467078163075070,0.7967593200689700,0.3890792169265260,0.4121318662042240,0.1118334622130210,0.1191941846097690,0.1249874502620930,0.1304785708423540,0.1451207866055220,0.1539368730162290,0.1331137115436740,0.1462935212844650,0.154195919706989,0.0977374690608791,0.0972905417895339,0.0959477617106276,0.5197787769691090,0.0523356650391551,0.0989067160500866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373560281915100,0.6570459552662840,0.6898615748776240,0.2739017464985060,0.2891755539357010,0.3108192621271040,0.289070602830037,0.3261228868865660,0.3833650153424930,0.2924908889703390,0.3269758672683780,0.383574280563697,0.2725322686213470,0.2687140550408660,0.2618975603499740,0.8029956507447160,0.2736474198481350,0.3226079590398910,0.1101724396146650,0.1181309158719980,0.1244271974096480,0.1220944465647230,0.1386811449462270,0.149395369096445,0.125030392916783,0.1399302521958670,0.149682303100944,0.0987522173575761,0.0981711490786719,0.0964781885314664,0.5002778624594350,0.0214841315307679,0.0468836524470511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517607,1.4h,0.544701,1.3h,0.498706,1.5h,0.468145,1.5h,0.475548,1.5h,0.539723,1.3h,0.694177,0.140015,0.417096
gcatsl,random,0.9429390149397500,0.9511742283588090,0.882913614913632,0.2641781115412370,0.2851347949800340,0.2976054163037570,0.3362626033492450,0.3891086164581700,0.4203455357906780,0.3371889164382490,0.3893549402075250,0.4204244947104400,0.2353833186729520,0.2408198418656040,0.2382119055739470,0.8385549279659000,0.8647285953643160,0.7748725856007450,0.1215392057756700,0.1267344472078460,0.1321808422161980,0.1394145239910630,0.1467954278168480,0.1536740120578960,0.142173516236459,0.1479502541073330,0.1539292021895390,0.1043345757473070,0.1038333398833850,0.1021900131511350,0.6783058097833980,0.6603683976340700,0.6918024830925630,0.0019991921108527,0.0027464370822642,0.0045649854859691,0.00161571207691,0.0020585491112766,0.0042544744833402,0.0017022535680746,0.0021273248516487,0.0042873628693762,0.0012466673840802,0.0014470881800737,0.0015493262971836,0.9351788651692440,0.8550239382066910,0.8094376340815510,0.2609666789264020,0.2790020491246820,0.291605730144863,0.3370104860123970,0.3789992564831060,0.4096400573962770,0.3379181297737600,0.3792676866741610,0.4097279935439650,0.228396366167286,0.2326176076131330,0.2308373148044370,0.8437817891815580,0.6675392250440030,0.6168543273301710,0.1242088974989610,0.1272847788653930,0.1306661294270440,0.1386639532285400,0.144258936449497,0.1494129374414640,0.141342304612065,0.145212031059099,0.1495952753807250,0.1053333520433090,0.1051241386568960,0.1043965925324690,0.6950824341442980,0.3276531521944860,0.3824037705335290,0.0082034035543109,0.0113702846739747,0.0146195998149546,0.0108569325313799,0.0180362570305813,0.0268994755559108,0.010976152349216,0.0180765352880828,0.0269326099959,0.0049257013179677,0.0057777486930134,0.0062756419309409,0.919714031515275,0.6764804558750370,0.684935754024546,0.2680568106861930,0.2831403271531290,0.2935570176052740,0.3358304665643320,0.3704153515622790,0.3941725030921880,0.3367462229575530,0.370721341653173,0.3942566320033380,0.235112133345093,0.2382481352763210,0.2375608816669410,0.8306144624855530,0.4422576472310330,0.4557979045495090,0.1268948181415920,0.1296777793503210,0.1310464228438400,0.1392084077861820,0.1441576343652080,0.1457711585497530,0.1418045472239120,0.1449034067261590,0.1459355568374350,0.1039166125610130,0.1039952945993520,0.1039949026173340,0.644577308540842,0.123415882125983,0.196774817643301,0.0167312656026766,0.0198026410659034,0.0241574911030164,0.0056608520262155,0.009874818693288,0.0183863290457074,0.0058876493807502,0.010002621438546,0.0184322318250446,0.0151622370806011,0.0159609914776743,0.0166383790511637,0.8986013953028390,0.5148545506428000,0.5432483740954690,0.2608918808720200,0.2748619380559560,0.2871909189109950,0.335147541475654,0.3673785699859650,0.3948838873236990,0.3360370467931810,0.3676373654190130,0.3949586887820230,0.2257884272614390,0.2286368246445770,0.2279048785863350,0.7915714944188780,0.2951998850300980,0.3496946575573230,0.1255613549893190,0.1302016195405420,0.135191698275694,0.1393609555612730,0.1459050943003460,0.152535880393254,0.1419732766575750,0.1468301696210430,0.1527613200548690,0.1045474892170850,0.1050113421406150,0.1048937425293240,0.5226123019401680,0.0235762233136957,0.0454365379689666,0.0103384818906552,0.0114180475772016,0.0140723200688664,0.006246343501706,0.007513188144322,0.0129305152138197,0.0065107544989334,0.0076207164467457,0.0129832401231184,0.0091554187308554,0.0093318207005399,0.0097309287272135,0.515450,1.4h,0.519148,1.4h,0.385629,1.8h,0.365798,1.8h,0.000000,2.7h,0.484029,1.4h,0.741184,0.193295,0.467239
grsmf,random,0.9059717970658970,0.9330227374960090,0.8488342798076740,0.2843859845152670,0.296546493395023,0.3152762120041100,0.3658754842446340,0.3972568878088390,0.4459902193670800,0.3683001796379810,0.3979714024027170,0.4461113501215610,0.2567869842926310,0.2574302255254400,0.2521235230572040,0.803001436302323,0.8432108946664960,0.7504935657321120,0.1040037158727380,0.1073618889943790,0.1149052497652750,0.1208379190604560,0.1273618499695690,0.1422722700537640,0.1235816795041470,0.1283884093558860,0.1425281608379380,0.0934417014580295,0.0941732020180985,0.0905897181340529,0.6558024222279540,0.6142458573670720,0.6773474346726450,1.69353839107122E-05,2.62414637975186E-05,4.80742164084455E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078321163146490,0.8422480255054610,0.8117348112559000,0.293835001833714,0.3077955437866180,0.327506583828912,0.3690136819907810,0.4047372833055980,0.4554484796886930,0.3736822727683830,0.4071432909026150,0.4555846793690150,0.2675425526833510,0.2682728201687160,0.2624022032616730,0.8042321817103040,0.6283919090132670,0.5895473204893070,0.1040893871683640,0.1075665269253530,0.1150897240371670,0.1208116618500460,0.1274312181843210,0.1420084891624840,0.1235635843076180,0.1284802440580210,0.1422699240956650,0.0936054542460324,0.0943045571388079,0.090798730631109,0.6535475164841960,0.2505206319522260,0.3621536258570700,1.69353839107122E-05,2.62414637975186E-05,4.80742164084455E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099200202445620,0.7587286928372250,0.7701146075402650,0.319141061826295,0.3396361113760950,0.3544460215545170,0.3839004837137950,0.4347658734032080,0.4722791162524550,0.3908816479988630,0.4377665728714370,0.4724419638060630,0.2952416173138310,0.2961276372177780,0.2903964855750020,0.8056031381076770,0.4163683793436690,0.4283424094425780,0.1042303585576580,0.1083457654274510,0.1153547223162460,0.1209212730540190,0.1288417230962230,0.1415823231289710,0.1237057047874470,0.1299706829420640,0.1418497866120070,0.0935077543896499,0.0937213176012643,0.0909316973116963,0.6552492846147520,0.0784483587209244,0.1569345610395970,1.69353839107122E-05,2.62414637975186E-05,4.80742164084455E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113716156056410,0.7050317631906560,0.7133384454577390,0.3347343018133290,0.3542928466059260,0.3682699063224900,0.3925417187850550,0.4432005208424820,0.4795478459233670,0.4008182548485020,0.4464438569342920,0.4797314439162270,0.3130516541566320,0.3125409228951960,0.3056721490072110,0.8065835150054910,0.2915804215401660,0.3358511729704190,0.1046915224837080,0.1097052617310530,0.1156989298617140,0.1214134173589070,0.130042894899387,0.1396061622119460,0.1241678685772910,0.1313965783908390,0.1398794612977160,0.0932668655530003,0.0925142393529293,0.0911480082538705,0.6572968581036500,0.0334011763833259,0.0779427602521997,1.69353839107122E-05,2.62414637975186E-05,4.80742164084455E-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979272,7m,0.979392,7m,0.978624,7m,0.979471,7m,0.978692,7m,0.979354,7m,0.724487,0.198054,0.461270
kg4sl,random,0.941011066677384,0.9501704802721810,0.8783384748490130,0.2505267375225040,0.270609415780633,0.285264659036213,0.3347314699693660,0.3863406412704770,0.4253188298131720,0.3356702056647130,0.3865920894237630,0.4253994339225590,0.2175248800305330,0.2228118492861610,0.2207888233786370,0.8061783699951700,0.8393262117377830,0.7400321545761360,0.1082239758961070,0.1128000880946320,0.1202776465756400,0.1401611286220890,0.1499557322426030,0.1643961743451200,0.1427929536140090,0.150973358759948,0.1646365706737840,0.0902042039635088,0.0906565927842359,0.0886523050284245,0.5624543834273000,0.5751570753457910,0.6669869843721370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402399038524250,0.8582095037364190,0.8064764976986520,0.2528628789597560,0.2725769522109670,0.2890749534029520,0.3344108354364470,0.3848691280898890,0.4286570055871000,0.3353220444417150,0.3851336693267200,0.4287393880816,0.221053377772502,0.2261350561856160,0.2242074008290220,0.8191234232229380,0.635729149613373,0.5783147935127340,0.1171163871098860,0.1215395293200820,0.1289083569789930,0.1404537481323630,0.1501938973219640,0.1642350569715260,0.1431978900576490,0.1512513440997230,0.1644832760791280,0.1022369387836540,0.1023030588940070,0.0998171251104947,0.530215739777705,0.1921723718089500,0.3025390108629050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277897175342670,0.6991071652770130,0.6923914356849190,0.2502273236702040,0.2680156600365630,0.2865217661166570,0.3337649658510750,0.3778317661305640,0.4255362385029120,0.3346758533349530,0.3780978688311480,0.4256208253507690,0.218706872558186,0.2235671766209380,0.2214911618352240,0.8150663077188190,0.4229213287250370,0.4341156318662760,0.1132783466034530,0.1180582943433040,0.1254686106057130,0.1383155220368630,0.1483691083419950,0.1620305503614740,0.1410607265937600,0.1495150683738480,0.1623054052307290,0.0982415187208047,0.0984701101405302,0.0959735522551684,0.4556535473086330,0.0533854300097101,0.102377171110086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557195652901479,0.1048747769056770,0.2240613698643980,0.043184175609796,0.0506210831879048,0.0774814612478387,0.0565109855008233,0.0730982075349102,0.1600624842043200,0.0568196925350825,0.0732398664201134,0.1601292008878040,0.0354330101598661,0.0370318656024166,0.0393577015234099,0.6318655494895700,0.1405003434991640,0.2144219393023690,0.0806014504199709,0.0844623849395276,0.0912457891717038,0.0671521623822642,0.0725654639514565,0.0846357917323277,0.0696117619843289,0.0734341449749118,0.0848904206052818,0.0806546562714575,0.0802022759644252,0.0784284837625215,0.5047247171298270,0.0224026504038873,0.0520789739685945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000,3m,0.996389,4m,0.989264,5m,1.000000,3m,0.996681,4m,0.987447,5m,0.718555,0.188575,0.453565
