Model,NSM,"CV1,1,AUROC","CV1,1,AUPR","CV1,1,F1","CV1,1,N10","CV1,1,N20","CV1,1,N50","CV1,1,R10","CV1,1,R20","CV1,1,R50","CV1,1,P10","CV1,1,P20","CV1,1,P50","CV1,1,M10","CV1,1,M20","CV1,1,M50","CV2,1,AUROC","CV2,1,AUPR","CV2,1,F1","CV2,1,N10","CV2,1,N20","CV2,1,N50","CV2,1,R10","CV2,1,R20","CV2,1,R50","CV2,1,P10","CV2,1,P20","CV2,1,P50","CV2,1,M10","CV2,1,M20","CV2,1,M50","CV3,1,AUROC","CV3,1,AUPR","CV3,1,F1","CV3,1,N10","CV3,1,N20","CV3,1,N50","CV3,1,R10","CV3,1,R20","CV3,1,R50","CV3,1,P10","CV3,1,P20","CV3,1,P50","CV3,1,M10","CV3,1,M20","CV3,1,M50","CV1,5,AUROC","CV1,5,AUPR","CV1,5,F1","CV1,5,N10","CV1,5,N20","CV1,5,N50","CV1,5,R10","CV1,5,R20","CV1,5,R50","CV1,5,P10","CV1,5,P20","CV1,5,P50","CV1,5,M10","CV1,5,M20","CV1,5,M50","CV2,5,AUROC","CV2,5,AUPR","CV2,5,F1","CV2,5,N10","CV2,5,N20","CV2,5,N50","CV2,5,R10","CV2,5,R20","CV2,5,R50","CV2,5,P10","CV2,5,P20","CV2,5,P50","CV2,5,M10","CV2,5,M20","CV2,5,M50","CV3,5,AUROC","CV3,5,AUPR","CV3,5,F1","CV3,5,N10","CV3,5,N20","CV3,5,N50","CV3,5,R10","CV3,5,R20","CV3,5,R50","CV3,5,P10","CV3,5,P20","CV3,5,P50","CV3,5,M10","CV3,5,M20","CV3,5,M50","CV1,20,AUROC","CV1,20,AUPR","CV1,20,F1","CV1,20,N10","CV1,20,N20","CV1,20,N50","CV1,20,R10","CV1,20,R20","CV1,20,R50","CV1,20,P10","CV1,20,P20","CV1,20,P50","CV1,20,M10","CV1,20,M20","CV1,20,M50","CV2,20,AUROC","CV2,20,AUPR","CV2,20,F1","CV2,20,N10","CV2,20,N20","CV2,20,N50","CV2,20,R10","CV2,20,R20","CV2,20,R50","CV2,20,P10","CV2,20,P20","CV2,20,P50","CV2,20,M10","CV2,20,M20","CV2,20,M50","CV3,20,AUROC","CV3,20,AUPR","CV3,20,F1","CV3,20,N10","CV3,20,N20","CV3,20,N50","CV3,20,R10","CV3,20,R20","CV3,20,R50","CV3,20,P10","CV3,20,P20","CV3,20,P50","CV3,20,M10","CV3,20,M20","CV3,20,M50","CV1,50,AUROC","CV1,50,AUPR","CV1,50,F1","CV1,50,N10","CV1,50,N20","CV1,50,N50","CV1,50,R10","CV1,50,R20","CV1,50,R50","CV1,50,P10","CV1,50,P20","CV1,50,P50","CV1,50,M10","CV1,50,M20","CV1,50,M50","CV2,50,AUROC","CV2,50,AUPR","CV2,50,F1","CV2,50,N10","CV2,50,N20","CV2,50,N50","CV2,50,R10","CV2,50,R20","CV2,50,R50","CV2,50,P10","CV2,50,P20","CV2,50,P50","CV2,50,M10","CV2,50,M20","CV2,50,M50","CV3,50,AUROC","CV3,50,AUPR","CV3,50,F1","CV3,50,N10","CV3,50,N20","CV3,50,N50","CV3,50,R10","CV3,50,R20","CV3,50,R50","CV3,50,P10","CV3,50,P20","CV3,50,P50","CV3,50,M10","CV3,50,M20","CV3,50,M50"
sl2mf,random,0.8305879744587840,0.904795574603368,0.8699148734532460,0.4486074637933460,0.4640615917298000,0.4901647491481040,0.4474781614276790,0.4870805586562960,0.5532239706054720,0.455188815590096,0.4890471239055710,0.5541091454516940,0.4590623101046840,0.451585280639687,0.4442018960900270,0.2947725483655130,0.4420913055428430,0.6666666666666670,0.0087688949789145,0.0095308344509671,0.0107889581643709,0.0072936568109405,0.0087592637685692,0.011015649933732,0.0081742537912269,0.0091883305066821,0.0112671035374652,0.0089402025852782,0.0088114139959508,0.0086305735428452,0.3906636855698150,0.416904213165241,0.6673537385592510,0.000364820393289,0.0005400236994997,0.001119204704837,1.12773632408454E-05,5.82515375559685E-05,0.0002272870276872,0.0002046099947834,0.0001859436262409,0.0003200389282284,0.0003976942160223,0.0003935371224402,0.0004130912101952,0.8305883603770940,0.8282952002320150,0.8497144778555340,0.4486074637933460,0.4640615917298000,0.4901647491481040,0.4474781614276790,0.4870805586562960,0.5532239706054720,0.455188815590096,0.4890471239055710,0.5541091454516940,0.4590623101046840,0.451585280639687,0.4442018960900270,0.294790812720178,0.1671811999623000,0.2857153298962340,0.0087688949789145,0.0095308344509671,0.0107889581643709,0.0072936568109405,0.0087592637685692,0.011015649933732,0.0081742537912269,0.0091883305066821,0.0112671035374652,0.0089402025852782,0.0088114139959508,0.0086305735428452,0.3859226893208470,0.126777821449304,0.2866332533609150,0.000364820393289,0.0005400236994997,0.001119204704837,1.12773632408454E-05,5.82515375559685E-05,0.0002272870276872,0.0002046099947834,0.0001859436262409,0.0003200389282284,0.0003976942160223,0.0003935371224402,0.0004130912101952,0.8305619722780390,0.7711268086974670,0.8007210114443700,0.4486074637933460,0.4640615917298000,0.4901647491481040,0.4474781614276790,0.4870805586562960,0.5532239706054720,0.455188815590096,0.4890471239055710,0.5541091454516940,0.4590623101046840,0.451585280639687,0.4442018960900270,0.2945688739354590,0.0687054902903975,0.0967463604111215,0.0087688949789145,0.0095308344509671,0.0107889581643709,0.0072936568109405,0.0087592637685692,0.011015649933732,0.0081742537912269,0.0091883305066821,0.0112671035374652,0.0089402025852782,0.0088114139959508,0.0086305735428452,0.3863815335695990,0.0353182437407562,0.0912842494653869,0.000364820393289,0.0005400236994997,0.001119204704837,1.12773632408454E-05,5.82515375559685E-05,0.0002272870276872,0.0002046099947834,0.0001859436262409,0.0003200389282284,0.0003976942160223,0.0003935371224402,0.0004130912101952,0.8305754793584300,0.7237217305354370,0.742748413611868,0.4486074637933460,0.4640615917298000,0.4901647491481040,0.4474781614276790,0.4870805586562960,0.5532239706054720,0.455188815590096,0.4890471239055710,0.5541091454516940,0.4590623101046840,0.451585280639687,0.4442018960900270,0.2946475344208890,0.0376691439099837,0.0757579362833443,0.0087688949789145,0.0095308344509671,0.0107889581643709,0.0072936568109405,0.0087592637685692,0.011015649933732,0.0081742537912269,0.0091883305066821,0.0112671035374652,0.0089402025852782,0.0088114139959508,0.0086305735428452,0.3875474766745900,0.0144843658781543,0.0386410149215109,0.000364820393289,0.0005400236994997,0.001119204704837,1.12773632408454E-05,5.82515375559685E-05,0.0002272870276872,0.0002046099947834,0.0001859436262409,0.0003200389282284,0.0003976942160223,0.0003935371224402,0.0004130912101952
slmgae,random,0.9892687375472060,0.9896118623078240,0.965388168029916,0.4910058546256300,0.5209189882023780,0.5509143870758470,0.6383670573657830,0.7132729790182710,0.794848922579722,0.6433277480038560,0.7147654225485560,0.794967553098373,0.4537554907998420,0.4501461646485710,0.4419149249123040,0.9071911573101970,0.9141558311730430,0.8350773167891420,0.197847928107312,0.2173490411305980,0.2411094048680080,0.2843362279039270,0.3293940960696660,0.3854190937218180,0.2888954756038330,0.3313178138321050,0.3859187519296230,0.1680951178832770,0.1710387451700440,0.1684840758800330,0.8181035639158800,0.8152577957483250,0.7614891440479000,0.0281285323226899,0.0468128492000778,0.0775101974897574,0.0389598303593137,0.0859635845695686,0.1831347197866030,0.0393456168735705,0.0860475752667467,0.1831807030229680,0.0148567252628561,0.0200301457653096,0.024660258213523,0.991922331534608,0.9725729453553160,0.945490393465634,0.5306119862449150,0.5597108268846180,0.5856294553868140,0.665049027924453,0.7431692928785050,0.817038892644345,0.6744221580389600,0.746510799665522,0.817211478501976,0.4944354688989760,0.4915727783590340,0.4842011570143300,0.9158140780292920,0.7807049459448320,0.7224940823360850,0.2129677248592030,0.2330950217192530,0.2573889635506030,0.3066824965935060,0.3548561964360050,0.4192896209070660,0.3116523348188630,0.3572062167162770,0.4198746367983930,0.1836291977051600,0.185527544571094,0.1825967638113830,0.8487754262759280,0.5949849113785250,0.5831373277453050,0.0406319858245764,0.0620986920757605,0.0839884453752353,0.0843876841233529,0.1490757270114740,0.2216125145266940,0.0848152126456295,0.1491577997449990,0.2216460685025580,0.021552249883559,0.0261462112769966,0.0285167099470044,0.9909856859376100,0.9397864770914460,0.9027435035583860,0.5701920276355080,0.5919891422537680,0.6157257105896360,0.69542097804829,0.7572359825746140,0.8279734395913930,0.7083252941198760,0.7621307267710320,0.8282872584334510,0.5384538389236090,0.5345576083745520,0.524816675554329,0.9192999826767810,0.6105076254827490,0.6018285526699710,0.239984686415514,0.2577812237335450,0.2743083927879420,0.3582980278778210,0.4010470817653680,0.4357459470163560,0.3631083966955960,0.4033589927369940,0.4364302791157470,0.2024345504330150,0.2037705103285830,0.1996657192798780,0.8521932112014150,0.3587758467165800,0.4172183045735660,0.0779682583500066,0.091169453206555,0.1053500686606340,0.1721814923610910,0.2106196589124090,0.2357313205287240,0.1728745921003180,0.2107781802089520,0.235783640267521,0.0425029861099579,0.0433667521548276,0.0450434858792937,0.991073571524268,0.9106494242989690,0.8552010155982840,0.5861198753538270,0.6061729714865510,0.6294172012074360,0.7107215790888850,0.7689714480584660,0.8382666640032880,0.7242440632034210,0.7740634016323180,0.8387137533629620,0.5570452129473330,0.5515319622645690,0.5407811658273980,0.920629800511961,0.4696127475861300,0.5003273954966750,0.2410841231447890,0.2557852109465340,0.2698371415914470,0.3499070204399310,0.3877653070552950,0.4193534669814040,0.3542118399419990,0.3897316872426070,0.4199978370932130,0.2041853456523530,0.2029842620482210,0.1987885543842160,0.8568219252439270,0.233325358059598,0.3135473924214960,0.0839583585502433,0.0918528556859322,0.0994951808767376,0.191545112554104,0.2148837882279660,0.2325555782961650,0.1921743467023580,0.2150295670136810,0.2325952037221300,0.0417675772439989,0.0439689718968796,0.0446027632533297
cmfw,random,0.8251050916348230,0.863471017842061,0.7607880508600650,0.3875111221229990,0.4114945602354340,0.4353465008844440,0.5593751183126790,0.6112682108638430,0.6721551011804280,0.5606334736250810,0.6116662875718490,0.6722865797433600,0.3355102353695230,0.3407747117769630,0.3375736334537890,0.6060615468938100,0.6955494672209250,0.6712457477285370,0.2011940051691660,0.2060312268653640,0.216029630629107,0.2721415730458190,0.2802916599385220,0.2989762333476900,0.2763427428459010,0.2820512012313560,0.2993959236703450,0.1782829355711190,0.1774632913199510,0.1737348916289430,0.4797808546423110,0.5051225309236380,0.6673586136831410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076629058588220,0.6403750378641210,0.5821058471556520,0.3878238340805830,0.4113806958085620,0.4351181289594970,0.5581166548474540,0.608619484733509,0.6666684198168620,0.5593718191099160,0.6090116110818010,0.6667987794452810,0.3349009879276920,0.3402452316816300,0.3369421569438800,0.5838222674147310,0.4088467093005520,0.3915244043387270,0.2014897079101400,0.2065495114848020,0.2164132290493240,0.2717242084717420,0.2800023857452920,0.2971299809564380,0.2759355983328150,0.2817525145247630,0.2975471750716650,0.1782667579929090,0.1773680372571430,0.1734762554366200,0.4778639993502790,0.170953851487223,0.2868682773687080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875209033265510,0.4075004682657720,0.4245777402956620,0.3891486411044780,0.4116804387204330,0.4340758390596610,0.5555386924650720,0.6007412399842730,0.6523063534506490,0.5567472934143880,0.6010900286868330,0.6524272820798550,0.3338371942584680,0.3388507934373540,0.3358895187009240,0.5739083997453760,0.2322599826527950,0.2762844742089160,0.2025535641651940,0.2080763308314610,0.2168928400258460,0.271063690580093,0.2788635995379140,0.2927573594506370,0.2752327385687250,0.2806137802748050,0.2931374546952300,0.1780686001354080,0.1771233484862380,0.173991689242862,0.4819666393213230,0.0499546957044764,0.0987464800829709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7844346672725360,0.2948990962385880,0.3531103006947760,0.389010742473691,0.4113628705387530,0.4362259312836600,0.5570284585900260,0.6007908456762980,0.6571000251384930,0.5582111999233520,0.6011372083727250,0.657222743393516,0.3336941239613950,0.3384142223877790,0.334895096383656,0.5755189368872230,0.1588161685948530,0.2212374560543470,0.2024185239893600,0.2079098063165420,0.2175284322421760,0.2712234310870050,0.2790143128103060,0.2939655626272870,0.2754004304078800,0.280725195047202,0.2943480567256890,0.1780080955946650,0.17743526057061,0.1734782763474600,0.4964755755381290,0.0219491945670417,0.0500129420777744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ddgcn,random,0.8724932933055330,0.9224402069586490,0.901784239697472,0.2364880371503810,0.2529930420443060,0.2771243503108950,0.346518437780262,0.3865711865939050,0.4446612475908410,0.3472862228717090,0.3868507664647190,0.4447579638499130,0.2041973255664480,0.2073178118029230,0.2069294944732970,0.8160520719652350,0.8348870632281090,0.7899228451408140,0.0379268491109415,0.0586190059731427,0.0974765271770838,0.0662937736409854,0.1301352949908260,0.2791914129177840,0.0674876674139693,0.1308684646929700,0.27945172129938,0.0351908268805704,0.0386710101718033,0.0389814829013921,0.5220519113814820,0.5932645683369470,0.6705925490407680,0.0048507691193081,0.0075162915057349,0.0137698044295009,0.0027374548019101,0.0065631558350792,0.017390504053475,0.0029045924942313,0.0067183044316182,0.0174723019496792,0.0022980913479019,0.003008634227296,0.0039574948887067,0.8770340533432480,0.8619233797723740,0.8808884663725040,0.3326217393888090,0.3612804602383730,0.390881387086698,0.4117018818905520,0.4790069149100320,0.5536930654744000,0.4133290492189310,0.4794633908390130,0.5538625957420160,0.3155696876504650,0.3185535783394520,0.3152027557956080,0.8532549467340730,0.6720892516384230,0.6392612834377020,0.0471963608185714,0.0674221587670657,0.083352709048813,0.0783049381815097,0.1385154166138080,0.192813036706045,0.0798441641124373,0.139299610338694,0.1929738276813800,0.0380979581877349,0.0399080625336402,0.0403155188610354,0.5364430263037810,0.3455157258900990,0.3090769767059870,0.0047106189411557,0.0072991280894468,0.0136486909881371,0.0015718737120875,0.0047276020963504,0.0222674820322936,0.0018436914726273,0.0049709907101625,0.0223623280544389,0.0014278031345116,0.001963983211371,0.003046645409552,0.879106768164311,0.8040341245845450,0.8231071055266870,0.3746898027650620,0.3957476572329230,0.4229666203430320,0.4537981800104160,0.5026825558254800,0.5721159202943600,0.4565190732740380,0.5034631585259470,0.5723059904101940,0.3623646291555290,0.3600547280830840,0.3514677064691180,0.8515876294258630,0.4696441306342590,0.4669000812017950,0.1386867541766070,0.1498557682110540,0.1549710634675580,0.232179962192835,0.255395907573299,0.2708195823931200,0.2350957595303690,0.2564538291471250,0.2709595584877240,0.1010968807025570,0.101655189735197,0.1011474747372550,0.5106341932025960,0.0533255008696578,0.0982038219461734,0.0024071189016692,0.0042720033436648,0.0082867634145876,0.0016310769787263,0.0028954345414203,0.0097871197787955,0.0017024865783335,0.0030266604612483,0.0098708594663992,0.0008073057442024,0.0013473536981723,0.0020655507553009,0.8769093670290380,0.7367897945651230,0.7673841603958030,0.4083295796985800,0.427564916487722,0.4552260073876230,0.4629818023509220,0.5083179189060540,0.580400201732399,0.4667212148309310,0.5092473574556380,0.5806332599283280,0.4056618264914890,0.4001021063745290,0.3888592612601010,0.8621524887891660,0.3400274569098770,0.3569541324550980,0.1307040386552970,0.1393999743068170,0.1464799237210800,0.1998512322923680,0.2234635324300920,0.2478053520869160,0.202167265295439,0.2241774922866720,0.2479087585723580,0.099573219976261,0.100146881289019,0.0998515196276315,0.5306871846974670,0.0932198321731845,0.053678152240174,0.004768693816131,0.0077173081870153,0.015200192712169,0.0053597986455972,0.0105828912662955,0.0300146670396404,0.005516989299016,0.0107563947965128,0.0301016742478104,0.0056316137149067,0.0066265336317254,0.0077463050141045
gcatsl,random,0.9909789810353620,0.9867899526845440,0.9701006779368260,0.4303105080073330,0.4499350528946290,0.4683222000775070,0.5767042885613210,0.6154658327239340,0.6592532254411260,0.5778298837962580,0.6157681745501360,0.6593577870934840,0.3833049466350220,0.3882931421232720,0.3847440458702770,0.8869161093088050,0.9003964506126610,0.8394758199266440,0.2081247097982700,0.2149877110756620,0.2299162892538040,0.2850553110343580,0.2970117076643750,0.3324869780145510,0.2884022997007100,0.2982825865476960,0.3328053645138780,0.1825392190405400,0.1833857773664070,0.1803300862534320,0.7015760367163690,0.684419482745508,0.7077556099149930,0.0010513731595014,0.0024024954567278,0.0049935661144877,0.0002417175463714,0.0010436401841754,0.0026892807427796,0.0003496196639013,0.0010970217699643,0.0027265089960382,0.0007499825708721,0.0011250040805886,0.0014061424856468,0.9903679131606060,0.9501391161376850,0.9258186077161060,0.4249273091868360,0.4526538948869660,0.4728220559827240,0.5796373226350930,0.6461490014787020,0.7005750143047160,0.5808020911744040,0.6464467624995710,0.700678474068816,0.3853015833765030,0.3931319246706090,0.3876802525479550,0.8850871141534480,0.7226540729963460,0.6646365180052370,0.2077944234772080,0.2119498765386190,0.2233058905950970,0.2876058636595200,0.295617819912039,0.3168608622480290,0.290962207424921,0.2968409145521840,0.317227258876964,0.1837844408102050,0.1849208498542130,0.1795621956264290,0.6703464269520080,0.3256599227003350,0.3879051290021970,0.0058202636237257,0.0083637740618185,0.009821550241663,0.0022630046537453,0.0034002501440661,0.0045688221064933,0.0025554051327955,0.0035458985322833,0.0046303708094255,0.0044341518908154,0.0048678142556245,0.0049565635243362,0.9800678167919110,0.7932858697015550,0.7393555797960170,0.4236256226735070,0.4313740903491820,0.4375711000200690,0.5763134561023880,0.5884095152209310,0.597041551322568,0.5774529763359140,0.5887302617779490,0.597135401937302,0.3575009453542550,0.3585025497693850,0.358213073961844,0.8666460532557880,0.5008842389362080,0.4942079964306990,0.2168553582467170,0.2225100810621670,0.2246443777874840,0.28176505837567,0.2862325168449050,0.2884312914928390,0.2859881605343510,0.2876125984694050,0.288666722313405,0.1824432540608710,0.1824461420085540,0.1817616868538280,0.6628572231626720,0.1480557955098990,0.1988294815192760,0.011278897448783,0.0149817338145501,0.0208713049312713,0.0122997351403856,0.0190573394130231,0.0315464771437079,0.0125314966038377,0.0192716408381566,0.0316300481684728,0.0073525577502164,0.0082977923918223,0.0090743363970469,0.975702739812514,0.6204325082927360,0.6096553638746350,0.4323680903781990,0.4460625967208740,0.457054648684091,0.5767607182937410,0.6054827718107800,0.630501533751491,0.5778703207095030,0.6057375034892840,0.6305628048268320,0.3797887375416130,0.3833251026511140,0.3808612395402140,0.8462423119544070,0.3586361685511280,0.3948686530123570,0.215293863399559,0.2181557853950950,0.223372139451381,0.2806807717464590,0.283967247858194,0.292930006839004,0.2842680091191600,0.2851681470684890,0.2931698541452430,0.1813300433947430,0.181320636105298,0.1806209502096060,0.5819791733754830,0.0509181280881672,0.1006365958341220,0.0748338304877036,0.0828175752504141,0.0844101604724696,0.0816399240130318,0.0978971094329487,0.1002631285957850,0.0819961663356481,0.0980511087099062,0.1003485215484060,0.0609430995134244,0.0634029220451787,0.0636324608599858
grsmf,random,0.9723472617641630,0.979274635938873,0.9545449454849340,0.4591205620069590,0.4717293200396510,0.4973773844013550,0.622885703623964,0.6508172831582330,0.7249414294740300,0.625860441438193,0.6515878047271230,0.7250622651500410,0.4161704092464000,0.4163807040071240,0.4080371462195070,0.8422309775292840,0.8738492549934670,0.8074099313760000,0.1796880113098430,0.1829606969337230,0.1950274858629800,0.24742912078073,0.2542864094837220,0.2790577116485450,0.251556945042607,0.2555159874833360,0.279424532202813,0.1612377222476620,0.1629822997429320,0.1567207098707610,0.6461991877019610,0.5957510158399600,0.6869784852305550,9.8291209434785E-05,0.0001523027306375,0.0002790177594041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734259539311660,0.9451090427793960,0.9065500379014320,0.4623881852573090,0.4733999757687160,0.5006846766504850,0.6278416125609970,0.6533567202357930,0.7307900793909380,0.6312009516473330,0.6542956568724740,0.7309242408199150,0.4211854640809190,0.4204712860833550,0.4107665986910870,0.8437773884588070,0.6870229934080810,0.6389824312906620,0.1797227485659040,0.1830051855067760,0.1949471669691360,0.2474537948414150,0.2532976774175150,0.2776229612578510,0.251606731671341,0.2545803081641570,0.2779989522546670,0.1612110814958630,0.1628307996336230,0.1565469454130730,0.6538816788864020,0.2403693115506930,0.3560073727579910,9.8291209434785E-05,0.0001523027306375,0.0002790177594041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744256968069920,0.8859773374427560,0.8290837973512370,0.4782680387202670,0.4935931196089410,0.5236579391180660,0.6352846572674520,0.671585287874694,0.7506093801390320,0.6409657678316040,0.6743403824427360,0.7507930617786920,0.4415958510525510,0.4389690365125080,0.4278338033225730,0.8464537409717100,0.4776351540331440,0.4714815337695140,0.1802442735638610,0.1844936578755940,0.1955936593642280,0.2474537948414150,0.2546551968292160,0.2764353289680010,0.251606731671341,0.2561699475976530,0.2767939633191230,0.1612174030594910,0.1613063472696330,0.1567004573502830,0.6538418021237960,0.0737686992560402,0.1463636504777570,9.8291209434785E-05,0.0001523027306375,0.0002790177594041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751970984139720,0.8378465364128360,0.7801240394511410,0.5243652778495340,0.5478810864019340,0.5710436773490220,0.6643151930497930,0.7181679466395650,0.779682482769573,0.6743538073655140,0.7226662714288260,0.7799137194631040,0.4914673970387140,0.4891799024004690,0.4780525777493170,0.8487760658201760,0.3414150868280260,0.3715101293404260,0.1815248265227090,0.186793977696498,0.1961783919640490,0.2477387354042520,0.2556935214889510,0.2704886874043860,0.2518107631401900,0.2575118437480880,0.27085138613041,0.1614377683756290,0.1596113683167890,0.1573481999744970,0.6551882548292090,0.0311499380665218,0.0697070762320231,9.8291209434785E-05,0.0001523027306375,0.0002790177594041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kg4sl,random,0.990513089532256,0.98667501330702,0.9659091556164580,0.4035803204832840,0.4279151222216230,0.4521463256082060,0.5772160769561660,0.638819571563638,0.7058319477888090,0.5783204760047270,0.639076109975473,0.7059298134825380,0.3540528985972470,0.3614094248639930,0.357125577221127,0.8661058159532310,0.8862968223629220,0.8163644493693360,0.1956453906351450,0.1999070505738110,0.2114707097279490,0.2865740295998500,0.2952321776991450,0.3166683884742870,0.2899478828061020,0.2964560268658850,0.3170343818712510,0.1706801839097390,0.1717924770549770,0.1676466217674210,0.660677082016047,0.6677174177604730,0.6932795464539940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904251339760300,0.9476354977790750,0.91106912931184,0.4050289420471670,0.427887112715696,0.4529656533449750,0.577928215611414,0.6348336345685170,0.7039944024098640,0.5790291642956450,0.6351125738964080,0.7041014054556760,0.3563196998511210,0.3626312512160850,0.3588011359340640,0.865652316306021,0.7059887884971400,0.6418280383629820,0.2057493007678520,0.2102787684079020,0.2213627317561440,0.2859319431037940,0.2958325605783680,0.3162386324652570,0.2894761616406440,0.2971434222631960,0.3166107780310850,0.1834504256738060,0.1836834372992810,0.1792116924385310,0.5612140239176290,0.2235188537501860,0.3214263490682030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872472024659990,0.8298887709846410,0.792591287178521,0.4108328494622230,0.435162033258777,0.4592178686533980,0.5785223304120170,0.6352067043212120,0.70144404190759,0.5796505109210790,0.6355239835501950,0.7015523687222280,0.3644564166477970,0.3710680679072180,0.367040934255725,0.8669504111271110,0.4978466555646430,0.4831966674122410,0.1977935922549190,0.20190964616329,0.2141140245722390,0.2815183724100560,0.2892287886156120,0.31570543309184,0.2855961565302650,0.2906897646324170,0.3160873309995820,0.1735896866633880,0.1747930014295290,0.1695816392749720,0.5492255827859990,0.0708166388088539,0.1367187964344150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944033035260250,0.4355335865590390,0.4523381210305480,0.3203365389021530,0.3375318115268340,0.3590172799196520,0.400509528901351,0.4342678646518090,0.4834567540728530,0.4017802113657810,0.4345878271733860,0.4835655965475480,0.2885131031716580,0.2918043617446260,0.2881274148612920,0.8174504258338500,0.4281497718237870,0.3472554067113540,0.1845999715832500,0.1882640606023170,0.1987879853201940,0.2554375972975080,0.2616809421179470,0.2843869112458870,0.2591077760594830,0.2630285070273680,0.2847181007842920,0.1644704252144450,0.1646486861158610,0.1599566616261190,0.5618050674625090,0.0314892824921184,0.0780380653481902,6.76325298866026E-05,0.0001481982227134,0.0003351707443621,9.04431033742061E-07,2.6232705789624E-05,0.0002376374351119,4.24178154825027E-05,7.42311770943797E-05,0.0002678182640553,8.83704489218805E-05,0.0001586212427707,0.0001521096386948
mge4sl,random,0.7503372608556070,0.711218351330311,0.721060554806443,0.0039415900666476,0.0060103366376992,0.0088628931995184,0.0033310414174011,0.005669929868832,0.0133133964276689,0.0035221439493513,0.0057755514922229,0.0133775141678062,0.0030410251693918,0.0035352440582983,0.0039380466508395,0.6245991929457630,0.5918864848681450,0.6767959412378980,0.0051615903819002,0.0077355219283166,0.0113622741724085,0.003292085444731,0.0061565684712205,0.0118662212323071,0.0037440148077468,0.0064142690923995,0.0120038445189112,0.0038818259941693,0.004472736468591,0.0047286785488931,0.5296975580593380,0.5271193536541060,0.6720080468437140,0.006678044254477,0.0088924628192521,0.0118290578072387,0.0028364489200826,0.003210434954327,0.0074847033244945,0.0030382426527936,0.0032812965668196,0.0075265668970517,0.0047046643955189,0.0048431153077178,0.0052539465335598,0.7233407948283080,0.3962115305970140,0.4695222569638130,0.1006985931678650,0.1155694815301740,0.1260524881800270,0.1543353100342850,0.1970249137796190,0.22581265033591,0.1549214721568660,0.1972621841801130,0.2259212653762190,0.0797913550564023,0.0817493009132953,0.0822940703490245,0.6224355250065550,0.3081513115566420,0.3586550275886150,0.0641135744221069,0.0723747325523318,0.0786446027621268,0.0863372064500982,0.1044045275504020,0.1180170009807660,0.0878400869167164,0.1051288615896500,0.1182393846633190,0.0547471393412251,0.0551752519762682,0.0536054339086847,0.5476306621514790,0.186393533836901,0.3226506333096530,0.0069862800155659,0.008709987022798,0.0109412571413101,0.00333518487464,0.0036763028634171,0.0048084739868473,0.0036151579578009,0.0037964346337133,0.004855769854783,0.0065890680629704,0.0067306420870087,0.0067571321569415,0.4887552794161360,0.0937426474876998,0.1830078486486260,0.0170055273581853,0.0189576766114425,0.0208278588446655,0.0190906730577164,0.0214792818936964,0.0242628687429078,0.0193365011193313,0.0216245678841607,0.0243387173392614,0.0137212597243728,0.0141937571906602,0.0144072259755932,0.5526476636802730,0.081566373062696,0.1615684994096310,0.0072034812436537,0.0083599278485891,0.0103874349205368,0.0051491157289247,0.0060966016356567,0.0076933061942336,0.0057110229875417,0.0063852594876983,0.0078223382119675,0.0059790352294143,0.0060052782818808,0.0061520102867526,0.565401604300774,0.0630606504948235,0.1257028828677880,0.0036133835477222,0.0044368716142352,0.0051235088805692,0.00108133064526,0.0016454242837258,0.002120607758103,0.0013582272022916,0.0017701744688525,0.0021643316417057,0.0025647255391323,0.0027565780180593,0.0029040972898771,0.2504391625015360,0.0120413626998652,0.038500813866838,0.0042189461917962,0.0062535968580064,0.0082772333263049,0.00250415970171,0.0050633702332882,0.0075455281057313,0.0027126203196392,0.0052049073723666,0.0076222358757895,0.00359680658375,0.0041557400482048,0.0043909464861028,0.3405934599754910,0.0141599594652458,0.03865337569538,0.0014753648846284,0.0019076921935201,0.0030741882889463,0.0002310431078104,0.0003818522876692,0.0008664358866834,0.0005369803220712,0.0005885704139658,0.0009680173979867,0.0012390083240197,0.0013273835133754,0.001444955711461,0.4810356248451140,0.0269868042049183,0.0455587330867214,0.0001678004663753,0.0008496599130629,0.0023154842770385,4.09165302782324E-05,0.0002623771028026,0.0019080511686894,5.31914893617021E-05,0.000281934377679,0.0019080511686894,6.64893617021277E-05,0.0002681737588652,0.0005077570921985
